deviceId,sensorTime,vibration mm/s
"WVMS_CC50E30D9E0C01","06-09-2023 09:52","6.3"
"WVMS_CC50E30D9E0C01","06-09-2023 09:57","5.9"
"WVMS_CC50E30D9E0C01","06-09-2023 10:02","4.9"
"WVMS_CC50E30D9E0C01","06-09-2023 10:07","5.2"
"WVMS_CC50E30D9E0C01","06-09-2023 10:12","6.3"
"WVMS_CC50E30D9E0C01","06-09-2023 10:17","5.4"
"WVMS_CC50E30D9E0C01","06-09-2023 10:22","5.6"
"WVMS_CC50E30D9E0C01","06-09-2023 10:27","5.8"
"WVMS_CC50E30D9E0C01","06-09-2023 12:09","4.2"
"WVMS_CC50E30D9E0C01","06-09-2023 12:14","6.0"
"WVMS_CC50E30D9E0C01","06-09-2023 12:19","5.5"
"WVMS_CC50E30D9E0C01","06-09-2023 12:24","5.3"
"WVMS_CC50E30D9E0C01","06-09-2023 12:29","5.3"
"WVMS_CC50E30D9E0C01","06-09-2023 12:34","4.5"
"WVMS_CC50E30D9E0C01","06-09-2023 12:39","4.5"
"WVMS_CC50E30D9E0C01","06-09-2023 12:44","5.1"
"WVMS_CC50E30D9E0C01","06-09-2023 12:49","5.8"
"WVMS_CC50E30D9E0C01","06-09-2023 12:54","4.6"
"WVMS_CC50E30D9E0C01","06-09-2023 12:59","5.6"
"WVMS_CC50E30D9E0C01","06-09-2023 13:04","5.1"
"WVMS_CC50E30D9E0C01","06-09-2023 13:09","5.5"
"WVMS_CC50E30D9E0C01","06-09-2023 13:14","6.0"
"WVMS_CC50E30D9E0C01","06-09-2023 13:19","5.3"
"WVMS_CC50E30D9E0C01","06-09-2023 13:24","5.3"
"WVMS_CC50E30D9E0C01","06-09-2023 13:29","5.5"
"WVMS_CC50E30D9E0C01","06-09-2023 13:34","5.9"
"WVMS_CC50E30D9E0C01","06-09-2023 13:39","6.0"
"WVMS_CC50E30D9E0C01","06-09-2023 13:44","5.3"
"WVMS_CC50E30D9E0C01","06-09-2023 13:49","5.1"
"WVMS_CC50E30D9E0C01","06-09-2023 13:54","5.2"
"WVMS_CC50E30D9E0C01","06-09-2023 13:59","5.1"
"WVMS_CC50E30D9E0C01","06-09-2023 14:04","5.4"
"WVMS_CC50E30D9E0C01","06-09-2023 14:09","4.7"
"WVMS_CC50E30D9E0C01","06-09-2023 14:14","5.8"
"WVMS_CC50E30D9E0C01","06-09-2023 14:19","5.0"
"WVMS_CC50E30D9E0C01","06-09-2023 14:24","6.0"
"WVMS_CC50E30D9E0C01","06-09-2023 14:29","4.8"
"WVMS_CC50E30D9E0C01","06-09-2023 14:34","5.5"
"WVMS_CC50E30D9E0C01","06-09-2023 14:39","5.1"
"WVMS_CC50E30D9E0C01","06-09-2023 14:44","5.6"
"WVMS_CC50E30D9E0C01","06-09-2023 14:49","5.8"
"WVMS_CC50E30D9E0C01","06-09-2023 14:54","4.8"
"WVMS_CC50E30D9E0C01","06-09-2023 14:59","6.0"
"WVMS_CC50E30D9E0C01","06-09-2023 15:04","5.8"
"WVMS_CC50E30D9E0C01","06-09-2023 15:09","5.1"
"WVMS_CC50E30D9E0C01","06-09-2023 15:14","5.5"
"WVMS_CC50E30D9E0C01","06-09-2023 15:19","6.6"
"WVMS_CC50E30D9E0C01","06-09-2023 15:24","5.7"
"WVMS_CC50E30D9E0C01","06-09-2023 15:29","5.8"
"WVMS_CC50E30D9E0C01","06-09-2023 15:34","5.7"
"WVMS_CC50E30D9E0C01","06-09-2023 15:39","6.0"
"WVMS_CC50E30D9E0C01","06-09-2023 15:44","4.8"
"WVMS_CC50E30D9E0C01","06-09-2023 15:49","5.9"
"WVMS_CC50E30D9E0C01","06-09-2023 15:54","6.0"
"WVMS_CC50E30D9E0C01","06-09-2023 15:59","6.0"
"WVMS_CC50E30D9E0C01","06-09-2023 16:04","5.6"
"WVMS_CC50E30D9E0C01","06-09-2023 16:09","4.9"
"WVMS_CC50E30D9E0C01","06-09-2023 16:14","5.4"
"WVMS_CC50E30D9E0C01","06-09-2023 16:19","5.7"
"WVMS_CC50E30D9E0C01","06-09-2023 16:24","5.7"
"WVMS_CC50E30D9E0C01","06-09-2023 16:29","5.7"
"WVMS_CC50E30D9E0C01","06-09-2023 16:34","5.6"
"WVMS_CC50E30D9E0C01","06-09-2023 16:39","5.1"
"WVMS_CC50E30D9E0C01","06-09-2023 16:44","5.2"
"WVMS_CC50E30D9E0C01","06-09-2023 16:49","5.1"
