deviceId,sensorTime,vibration mm/s
"WVMS_CC50E30D9E0101","06-09-2023 15:49","1.7"
"WVMS_CC50E30D9E0101","06-09-2023 15:54","1.6"
"WVMS_CC50E30D9E0101","06-09-2023 15:59","1.7"
"WVMS_CC50E30D9E0101","06-09-2023 16:04","1.8"
"WVMS_CC50E30D9E0101","06-09-2023 16:09","1.7"
"WVMS_CC50E30D9E0101","06-09-2023 16:14","1.6"
"WVMS_CC50E30D9E0101","06-09-2023 16:19","1.9"
"WVMS_CC50E30D9E0101","06-09-2023 16:24","2.0"
"WVMS_CC50E30D9E0101","06-09-2023 16:29","1.7"
"WVMS_CC50E30D9E0101","06-09-2023 16:34","2.0"
"WVMS_CC50E30D9E0101","06-09-2023 16:39","2.0"
"WVMS_CC50E30D9E0101","06-09-2023 16:44","2.0"
"WVMS_CC50E30D9E0101","06-09-2023 16:49","2.1"
"WVMS_CC50E30D9E0101","06-09-2023 16:54","3.3"
"WVMS_CC50E30D9E0101","06-09-2023 16:59","5.2"
"WVMS_CC50E30D9E0101","06-09-2023 17:04","6.4"
"WVMS_CC50E30D9E0101","06-09-2023 17:09","6.3"
"WVMS_CC50E30D9E0101","06-09-2023 17:14","8.4"
"WVMS_CC50E30D9E0101","06-09-2023 17:19","8.5"
"WVMS_CC50E30D9E0101","06-09-2023 17:24","7.1"
"WVMS_CC50E30D9E0101","06-09-2023 17:29","8.5"
"WVMS_CC50E30D9E0101","06-09-2023 17:34","6.1"
"WVMS_CC50E30D9E0101","06-09-2023 17:39","8.9"
"WVMS_CC50E30D9E0101","06-09-2023 17:44","8.7"
"WVMS_CC50E30D9E0101","06-09-2023 17:49","7.1"
"WVMS_CC50E30D9E0101","06-09-2023 17:54","6.1"
"WVMS_CC50E30D9E0101","06-09-2023 17:59","4.5"
"WVMS_CC50E30D9E0101","06-09-2023 18:04","6.0"
"WVMS_CC50E30D9E0101","06-09-2023 18:09","6.0"
"WVMS_CC50E30D9E0101","06-09-2023 18:14","5.0"
"WVMS_CC50E30D9E0101","06-09-2023 18:19","5.7"
"WVMS_CC50E30D9E0101","06-09-2023 18:24","4.3"
"WVMS_CC50E30D9E0101","06-09-2023 18:29","5.0"
"WVMS_CC50E30D9E0101","06-09-2023 18:34","4.0"
"WVMS_CC50E30D9E0101","06-09-2023 18:39","2.7"
"WVMS_CC50E30D9E0101","06-09-2023 18:44","4.3"
"WVMS_CC50E30D9E0101","06-09-2023 18:49","4.7"
"WVMS_CC50E30D9E0101","06-09-2023 18:54","4.8"
"WVMS_CC50E30D9E0101","06-09-2023 18:59","3.8"
"WVMS_CC50E30D9E0101","06-09-2023 19:04","4.4"
"WVMS_CC50E30D9E0101","06-09-2023 19:09","3.6"
"WVMS_CC50E30D9E0101","06-09-2023 19:14","4.4"
"WVMS_CC50E30D9E0101","06-09-2023 19:19","3.8"
"WVMS_CC50E30D9E0101","06-09-2023 19:24","3.1"
"WVMS_CC50E30D9E0101","06-09-2023 19:29","2.5"
"WVMS_CC50E30D9E0101","06-09-2023 19:34","2.3"
"WVMS_CC50E30D9E0101","06-09-2023 19:39","1.7"
